paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P103,Counterion Effects of Protic Ionic Liquids on the Conductivity and,P103_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,good,figure_caption,measurement,"(A)Bending andtwisting testusing 2-pointprobe andsimpleelectricalcircuit testof the2.0 wt% [p-IM][DCA]/PEDOT:PSSfree-
standingfilm ina (B)straight and (C)bendingposition.
attributed to film defects, which influenced the mechanical A simple circuit experiment was designed to investigate the
propertie",Figure 7,,Figure 7,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,abstract,finding,"Polymerized ionic liquids (PILs) poly[1-(4-vinyl-
benzyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)imide]
(P[VBMIM][TFSI]) covering a wide range of molecular weights
are synthesized using reversible addition−fragmentation chain-
transfer (RAFT) polymerization. The dependence of zero-shear
viscosity on weight-average molecular weight (η ∼ M α) shows
0 w
two power-law regimes corresponding to disentangled and
entangled regimes with α = 1.1 ± 0.1 and 3.6 ± 0.4, as is typical
for neutral enta",abstract section,1,abstract,high,high_relevance_pu,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,conclusion,measurement,"times that of disentangled samples such as PIL520, indicating
the importance of chain entanglement on the mechanical We carefully synthesized P[VBMIM][TFSI] with 11 different
strength.Inanelasticdeformation,Young′smodulusEcanbe molecular weights spanning from 16,000 to 810,000 Daltons
estimated from both the experimental data and calculation. via RAFT polymerization. From rheological measurements on
That is, E can be correlated to the persistence length λ p or thesesamples,twopower-lawregimesofη",conclusion section,end,conclusion,high,standard,TRUE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,general,Influence of Chain Entanglement on Rheological and Mechanical Behaviors of Polymerized Ionic Liquids,line 2,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,general,"Behaviors of Polymerized Ionic Liquids Gang Liu, Ronald G. Larson, Lei Li, Huan Luo, Xi He, Yanhua Niu,* and Guangxian Li*",line 3,1,ionic liquid,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,general,ABSTRACT: Polymerized ionic liquids (PILs) poly[1-(4-vinyl- benzyl)-3-methylimidazolium bis(trifluoromethylsulfonyl)imide],line 8,1,ionic liquid,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,general,"molecular-weight P[VBMIM][TFSI] brings significant improvement in the mechanical strength and robust recoverability under cyclic stretch over that of the lower-molecular-weight, unentangled PILs, making high-molecular-weight P[VBMIM][TFSI]",line 26,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,measurement,"Recently, polymerized ionic liquids (PILs), a class of novel polyelectrolytes, have attracted considerable attention, as they scaling relation η 0 ∼ M w α with α values of 1.7 and 4.2 in the",line 32,1,ionic liquid,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,excerpt,general,"combine advantages of both ionic liquids and polymers, such disentangled and entangled regimes, respectively, which is in ashighconductivity,excellentphysicalandchemicalstabilities, contrast with the neutral polymers with α = 1.0 and 3.4.15−17",line 34,1,ionic liquid,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,performance_data,measurement,R-squared: 8,text extraction,,performance,medium,standard,TRUE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,figure_caption,measurement,"1HNMR(400MHz,DMSO-d)spectrumofPVBC(a)andP[VBMIM][TFSI](b),andelementalanalysisofP[VBMIM][TFSI](c).
6
thesyntheticconditionsforallofthesamplesarelistedinTableS1. elementanalysiswereconductedtoconfirmthechemicalstructureof
Thesyntheticdetailsareasfollows.First,themonomer(VBC),CTA the PILasshown inFigu",Figure 1,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,figure_caption,measurement,"Shear-ratedependenceofviscosityat120°CforP[VBMIM][TFSI]withincreasingmolecularweight(a)andthedependenceonweight-
averagemolecularweight(M )ofthezero-shearviscosity(η)(b).Thereddashedlineinpanel(3b)representsthefittingresultbyusingeq4.
w 0",Figure 3,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P220,Influence of Chain Entanglement on Rheological and Mechanical,P220_unidentified.pdf,Ionogel_Magnetic_Ionogel,1998,low,good,figure_caption,measurement,"Time dependence of G′ (filled symbol) and G″ (open
symbol)atfrequencyω=1Hzwithastrainamplitudeγ=2%(inthe
linearregion)andγ=200%(inthenonlinearregion)at90°C,where
agradualincreaseinG′andG″totheiroriginalvaluescanfoundfor
bothsamplesduringrecovery.Averticalshiftof×2isappliedtothe
G′ and G″curves ofPIL",Figure 6,,Figure 6,medium,standard,FALSE,FALSE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,conclusion,finding,"18 R.Go€bel,A.FriedrichandA.Taubert,DaltonTrans.,2010,39,603.
19 S.M.Chen,G.Z.Wu,M.L.ShaandS.R.Huang,J.Am.Chem.
The magnetic IL [Bmim][FeCl ] has been successfully incorpo- Soc.,2007,129,2416.
4 20 R. Go€bel, P. Hesemann, J. Weber, E. Moller, A. Friedrich,
rated into a PMMA ionogel. Visual inspection, IR, UV/Vis,
S.BeuermannandA.Taubert,Phys.Chem.Chem.Phys.,2009,11,
DSC,andTGAdataindicatethattheILandPMMAarefully 3653.
compatibleandnomiscibilitygapsoccur.DependingontheIL 21 P.Kubisa,Prog.Polym.Sc",conclusion section,end,conclusion,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the iron-based ionic liquid 1-butyl-3-methylimidazolium tetrachloroferrate( )",line 2,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,iron-based ionic liquid 1-butyl-3-methylimidazolium tetrachloroferrate( ) III,line 3,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,"[Bmim][FeCl ]hasbeenusedasabuildingblockinthesynthesisoftransparent,ion-conducting,and 4",line 12,1,fecl,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,paramagneticionogels.UV/VisspectroscopyshowsthatthecoordinationaroundtheFe(III)iondoes slightlychangeuponincorporationoftheILintoPMMA.ThethermalstabilityofthePMMAincreases,line 14,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,PMMAiscompletelysuppressed.Theionicconductivityshowsastrongtemperaturedependenceand increaseswithincreasingILweightfractions.Themagneticpropertiesaresimilartothosereportedfor,line 17,1,conductivity,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,excerpt,general,increaseswithincreasingILweightfractions.Themagneticpropertiesaresimilartothosereportedfor thepureILandarenotaffectedbytheincorporationintothePMMAmatrix.Theresultingionogelis,line 18,1,magnetic,medium,standard,FALSE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,performance_data,measurement,R-squared: 4,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,Ionogel_Magnetic_Ionogel,2010,low,partial,figure_caption,measurement,"Thegapinthelinesbetweentheexperimentaldataindicatesthe
in[Bmim][FeCl ].37SpectraofpurePMMAshowastrongbandat
4 location of the peak shift from 549, 638, and 704 (solid and gel-like
1723cm(cid:3)1fromthePMMAcarbonylgroup.Thebandsat2950, materials)to534,623,and688nm(fluidphase),respectively.
2925,1434,",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,Enhanced Mechanical Properties of Polyurethane Ionogels by Synergistic Interaction of Phase-Locking Ion and,line 3,1,ionogel,medium,high_relevance_pu,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"Ionogelsarewidelyemployedinvariousionotronicapplications.However,the sors,vulnerabletoambientparasiticnoise advancementofionogelswithexcellentmechanicalpropertiespresents of capacitive sensors, and charge leakage",line 8,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"advancementofionogelswithexcellentmechanicalpropertiespresents of capacitive sensors, and charge leakage significantchallengesduetotheinteractionsbetweenionsandthestrong encountering in piezoelectric sensors.[3]",line 9,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,polyurethanecationomer(PUC)solidnetworkbyswellingstrategytoprepare larizationbymodulatingtheconcentration,line 16,1,polyurethane,medium,high_relevance_pu,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"PUCionogels(PUCD/IL).Thesynergisticeffectsofphase-lockedionsand and spatiotemporal distribution of ions to hydrogenbondingbetweenPUCchainandILenhancethemechanical generate, store, and transmit a variety of",line 18,1,ionogel,medium,standard,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,excerpt,general,"hydrogenbondingbetweenPUCchainandILenhancethemechanical generate, store, and transmit a variety of propertiesofthePUCD/IL,allowingthestrengthandelongationatbreakof signalstoaccomplishthefunctionofinfor-",line 19,1,mechanical,medium,standard,TRUE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,performance_data,measurement,Elongation at break: 82.25,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,figure_caption,measurement,"a)SynthesisrouteofPUC.b)SchematicdiagramofPUCD/ILionogelspreparedbyswellingstrategy.c)ATR-FTIRspectra,d)Stress–strain
curveande)ToughnessofPUCD,PUCD/ILandPUCB/IL.
Information), both the strength and elongation at break de- PUC2/IL (PUC2/IL , here, x represents the mass fraction of
25 x
creasedasthec",Figure 1,,Figure 1,medium,high_relevance_pu,TRUE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,figure_caption,measurement,"TheStress–straincurveofPUCD/ILionogelswithdifferenta)soaktimeandb)[BUPHEIm][Br]/DMFconcentrations.c)Thestress–straincurve
ofPUCB/ILionogels.TheconductivityofPUCD/ILionogelswithdifferentd)soaktimeande)[BUPHEIm][Br]/DMFconcentrations.f)Theconductivity
ofPUCB/ILionogels.g)Chemicalstructureof[BUPHEIm][B",Figure 2,,Figure 2,medium,standard,FALSE,TRUE,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,Ionogel_Magnetic_Ionogel,2025,low,partial,figure_caption,measurement,"RelativeresistancechangesofPUCD/ILionogelasafunctionofa)strain,b)undersmallstrains(1,3,5and10%),andc)underlargestrains
(20,30,50and100%).d)Facialmovementduringopeningthemouth.e)Gutturalmusclemovementduringspeaking.f)Wristflexionchanges.g)Elbow
bendvariation.h)CyclicstabilitytestsofPUCD/ILionogelunde",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,conclusion,general,"12230
allow for the creation of next-generation phase-change",conclusion section,end,conclusion,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,Energy Applications of Ionic Liquids: Recent Developments and Future Prospects,line 2,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,Published as part of the Chemical Reviews virtual special issue “Ionic Liquids for Diverse Applications”. Teng,line 4,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"ABSTRACT: Ionic liquids (ILs) consisting entirely of ions exhibit many fascinating and tunable properties, making them promising functional materials for a large number of",line 14,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,7.Energetic Ionic Liquids as Propellants 12226 Figure 1. Summaryof theenergyapplicationareas of ILs. 7.1. Energetic ILs 12226,line 136,4,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,exhibitinghighelectrochemicalstabilityandionicconductivity 7.2.1. ILs Based on Dicyanamide and Nitro-,line 139,4,conductivity,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"Figure 2.Structuresof somecommon cationsand anionsinionic liquids.R,R, R, R, andR representsidegroups. 1 2 3 4",line 184,5,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,performance_data,measurement,R-squared: 5,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Summaryof theenergyapplicationareas of ILs.
7.1. Energetic ILs 12226
7.2. ILs as Bipropellants 12227
exhibitinghighelectrochemicalstabilityandionicconductivity
7.2.1. ILs Based on Dicyanamide and Nitro-
create the possibility of designing ideal electrolytes for
cyanamide Anions 12227
batteries, supe",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"EnergyandpowerperformanceofLIBsandECs.(a)Thetrendofenergydensity.(b)Thetrendofpowercapability.Reproducedwith
permission fromref 110.Copyright2020Science Pressand DalianInstitute ofChemical Physics, ChineseAcademy ofSciences.
2. ELECTROCHEMICAL ENERGY STORAGE energyandpowerdensityforconsumerelectroni",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Theoretical predictions of electrochemical windows for different ILs. Reproduced with permission from ref 122. Copyright 2018
AmericanInstitute of Chemical Engineers.
effective battery materials, rather than being discouraged by cations, including imidazolium, pyrrolidinium, and phospho-
their curre",Figure 5,,Figure 5,medium,standard,TRUE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"The specific result indicated that the five most explained neither by the size nor by the interactions. Instead,
stable anions were [B(CN) ]− (tetracyanoborate) > [PF ]− > they can be understood by the presence of conformation
4 6
[BF ]− > [BOB]− > [Tf N]− ([BOB]− = bis(oxalato)borate), equilibria o",Figure 5,,Figure 5,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"SchemeofaconventionalLIBdetailingtheSEIlayerwitha
Insummary,forimprovingionconductivityofpureIL-based
snapshotoftheinitialSEIstructureformedonthegraphiteelectrode
electrolytes for lithium-ion batteries, several strategies have interface. Reproduced from ref 134 with permission from Copyright
been pr",Figure 7,,Figure 7,medium,standard,FALSE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"(A) Map of ion charge carriers covered in battery research. Reproduced from ref 111 with permission from the Royal Society of
Chemistry. (B) Several natural features of Li, Na, K, Mg, Zn, and Al elements. Reproduced from ref 35 under Creative Commons attribution
licenseCCBY 4.0. Copyright2021The Aut",Figure 8,,Figure 8,medium,standard,TRUE,TRUE,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Energy storage in dual-ion batteries relies on both
Additionally,wediscussedthepivotalroleofthecompatibility electrodes,whichserveassitesforintercalation/deintercalation
of ionic liquid electrolytes with electrode materials in lithium- of charge carriers, and electrolytes that facilitate ion transfe",Figure 9,,Figure 9,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,conclusion,measurement,"remarks by
physicalchemistry,astheyallowtheunveilingofgenericfeatures linkingtheory,simulationsandexperiments,pointingoutafew
and more systematic development of new physical insights. open questions, and suggesting new perspectives and future
Severalmodelshavebeendevelopedwithexactorapproximate directions, particularly concerning future experiments, that we
(butreliable)analyticalsolutionstodescribechargestoragein feelareinterestingandrelevant.
ultranarrowconfinements.Mostofthesemodelsaredefined",conclusion section,end,conclusion,medium,standard,TRUE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"Theory and Simulations of Ionic Liquids in Nanoconfinement Svyatoslav Kondrat,* Guang Feng,* Fernando Bresme,* Michael Urbakh,* and Alexei A. Kornyshev*",line 2,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"ABSTRACT: Room-temperature ionic liquids (RTILs) have exciting properties such as nonvolatility,largeelectrochemicalwindows,andremarkablevariety,drawingmuchinterest",line 7,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"consider. Molecular simulations play a vital role in studying confined ionic liquids, enabling deep microscopic insights otherwise unavailabletoresearchers.Wedescribethebasicsofvarioussimulationapproachesanddiscusstheirchallengesandapplicabilityto",line 24,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,5.2.Application to Ionic Liquids under Narrow 3.1. ScreeningofElectrostaticInteractions 6672,line 43,2,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"The definition of the term ionic liquids (ILs) cannot be more see, exhibits a new and exciting physics. RTILs in such straightforward: It is a liquid composed exclusively of cations ultranarrowconfinementsrequireuniqueapproachestotheory",line 141,4,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,excerpt,general,"temperature ionic liquids (RTILs) some 30 years ago, things applications. have changed drastically.1,2 RTILs are electrolytes in which at In 2006, Chmiola et al.18 and Raymundo-Piñero et al.19",line 145,4,ionic liquid,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,performance_data,measurement,R-squared: 0.5,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Threebasicmechanismsofnanoporecharging.Schematicsofco-iondesorption(X=−1),co-ionsswappingforcounterions(X=0),and
counterionadsorption(X=1).uisthepotentialdifferenceappliedtothenanoporewithrespecttobulkelectrolyte(notshown).Thedifferential
chargingparameterX(u)isdefinedbyeqs7.Achargingmechanismcanbea",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Chargestorageinsingle-filepores.(a)ModelofametalliccylindricalnanoporeofradiusR.Anelectrostaticpotentialdifferenceuisappliedto
thenanoporewithrespecttobulkelectrolyte(notshown).Theionradiiarea=a <R.In1Dlatticeandoff-latticemodels,thecentersofionsand
±
solventmolecules(ifany)arelocatedonthesymmetryax",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Anomalouscapacitanceandmean-fieldmodel.(a)Modelofa
iondiameterslong)single-filepore.
slit-shapedmetallicporeasapartofasupercapacitor’selectrode.Slit
4.2.Single-LayerSlit-ShapedPores widthLiscomparabletotheiondiameter2a=2a .Potentialdifference
±
uisappliedtotheporewallswithrespecttobulkelectrolyte.(b",Figure 5,,Figure 5,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Phasetransitionsinslitconfinement.(a)Phasediagramintheplaneofvoltageandporeionophobicity(theenergyofinsertionofanioninto
thepore)showingvoltage-inducedtransitionsbetweencation-richandcation-deficientphases.Thelinesoffirst-ordertransitionsendatcriticalpoints
denotedbyfilledcircles.Adaptedwithpermissi",Figure 7,,Figure 7,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Chargingnarrowslitnanopores.(a)Modelofanopen,slit-shapedmetallicnanopore.SlitwidthLiscomparabletotheiondiameter,sothat
anionicliquidisapproximatedasa2Dfluid(notshown).Thein-poreiondensitiesatt=0areequilibriumdensitiesatzerovoltage.Theiondensitiesat
theporeentrancesaretheequilibriumdensitiesatpotenti",Figure 9,,Figure 9,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Equivalentcircuitmodel.(a)Schematicofacross-sectional years later, Evans136 derived a density functional by applying
viewofaporouselectrode.Theelectrodesurfaceconsistsofcircular Mermin’swork131toclassicalfluidsandusedittostudyliquid−
cylindersofradiusr 0 muchlargerthantheionsizeanddoublelayer gas in",Figure 10,,Figure 10,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"EffectofsolventoncapacitancefromclassicalDFT.Integral electrochemical measurements that it could simultaneously
capacitance of an organic electrolyte ([TEA][BF] in acetonitrile) enhance the energy and power density of supercapacitors.
4
flattenscomparedtothecapacitanceofneationicliquids.Reproduced C",Figure 12,,Figure 12,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"EffectofILmixturesfromclassicalDFT.(a)Schematicsofmicro-andmesoporesandamixtureofionicliquids.(b)Ionselectivityand(c)
surfacechargeasafunctionofthebulkfractionxof[BF]−inamixtureof[EMIM]+,[TFSI]−,and[BF]−formicro-andmesopores.Reproducedwith
4 4
permissionfromref192.Copyright2017AmericanPhysicalSociet",Figure 14,,Figure 14,medium,standard,FALSE,TRUE,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,Ionogel_Magnetic_Ionogel,2023,low,partial,figure_caption,measurement,"Reversibleheatproduction.(a)Schematicofasupercapacitorwithtwoporouselectrodes(left)andofasinglenanoporeofwidthL(right).
ThepotentialdifferenceΔΨisappliedbetweentheelectrodes.(b)Voltage-dependenceofthereversibleheatproduction revexpressedintermsof
theworkdonetothesystem(=storedenergydensity)forafewva",Figure 16,,Figure 16,medium,standard,FALSE,TRUE,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,Ionogel_Magnetic_Ionogel,2024,low,partial,excerpt,general,Polymerized and Colloidal Ionic Liquids�Syntheses and Applications,line 2,1,ionic liquid,medium,standard,FALSE,TRUE,FALSE
