paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,conclusion,finding,"18 R.Go€bel,A.FriedrichandA.Taubert,DaltonTrans.,2010,39,603.
19 S.M.Chen,G.Z.Wu,M.L.ShaandS.R.Huang,J.Am.Chem.
The magnetic IL [Bmim][FeCl ] has been successfully incorpo- Soc.,2007,129,2416.
4 20 R. Go€bel, P. Hesemann, J. Weber, E. Moller, A. Friedrich,
rated into a PMMA ionogel. Visual inspection, IR, UV/Vis,
S.BeuermannandA.Taubert,Phys.Chem.Chem.Phys.,2009,11,
DSC,andTGAdataindicatethattheILandPMMAarefully 3653.
compatibleandnomiscibilitygapsoccur.DependingontheIL 21 P.Kubisa,Prog.Polym.Sc",conclusion section,end,conclusion,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the iron-based ionic liquid 1-butyl-3-methylimidazolium tetrachloroferrate( )",line 2,1,ionogel,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,iron-based ionic liquid 1-butyl-3-methylimidazolium tetrachloroferrate( ) III,line 3,1,ionic liquid,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,"[Bmim][FeCl ]hasbeenusedasabuildingblockinthesynthesisoftransparent,ion-conducting,and 4",line 12,1,fecl,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,paramagneticionogels.UV/VisspectroscopyshowsthatthecoordinationaroundtheFe(III)iondoes slightlychangeuponincorporationoftheILintoPMMA.ThethermalstabilityofthePMMAincreases,line 14,1,ionogel,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,PMMAiscompletelysuppressed.Theionicconductivityshowsastrongtemperaturedependenceand increaseswithincreasingILweightfractions.Themagneticpropertiesaresimilartothosereportedfor,line 17,1,conductivity,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,excerpt,general,increaseswithincreasingILweightfractions.Themagneticpropertiesaresimilartothosereportedfor thepureILandarenotaffectedbytheincorporationintothePMMAmatrix.Theresultingionogelis,line 18,1,magnetic,medium,standard,FALSE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,performance_data,measurement,R-squared: 4,text extraction,,performance,medium,standard,TRUE
P245,"Transparent, flexible, and paramagnetic ionogels based on PMMA and the",P245_unidentified.pdf,2010,low,partial,figure_caption,measurement,"Thegapinthelinesbetweentheexperimentaldataindicatesthe
in[Bmim][FeCl ].37SpectraofpurePMMAshowastrongbandat
4 location of the peak shift from 549, 638, and 704 (solid and gel-like
1723cm(cid:3)1fromthePMMAcarbonylgroup.Thebandsat2950, materials)to534,623,and688nm(fluidphase),respectively.
2925,1434,",Figure 1,,Figure 1,medium,standard,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,Enhanced Mechanical Properties of Polyurethane Ionogels by Synergistic Interaction of Phase-Locking Ion and,line 3,1,ionogel,medium,high_relevance_pu,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,"Ionogelsarewidelyemployedinvariousionotronicapplications.However,the sors,vulnerabletoambientparasiticnoise advancementofionogelswithexcellentmechanicalpropertiespresents of capacitive sensors, and charge leakage",line 8,1,ionogel,medium,standard,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,"advancementofionogelswithexcellentmechanicalpropertiespresents of capacitive sensors, and charge leakage significantchallengesduetotheinteractionsbetweenionsandthestrong encountering in piezoelectric sensors.[3]",line 9,1,ionogel,medium,standard,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,polyurethanecationomer(PUC)solidnetworkbyswellingstrategytoprepare larizationbymodulatingtheconcentration,line 16,1,polyurethane,medium,high_relevance_pu,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,"PUCionogels(PUCD/IL).Thesynergisticeffectsofphase-lockedionsand and spatiotemporal distribution of ions to hydrogenbondingbetweenPUCchainandILenhancethemechanical generate, store, and transmit a variety of",line 18,1,ionogel,medium,standard,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,excerpt,general,"hydrogenbondingbetweenPUCchainandILenhancethemechanical generate, store, and transmit a variety of propertiesofthePUCD/IL,allowingthestrengthandelongationatbreakof signalstoaccomplishthefunctionofinfor-",line 19,1,mechanical,medium,standard,TRUE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,performance_data,measurement,Elongation at break: 82.25,text extraction,,performance,medium,standard,TRUE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,figure_caption,measurement,"a)SynthesisrouteofPUC.b)SchematicdiagramofPUCD/ILionogelspreparedbyswellingstrategy.c)ATR-FTIRspectra,d)Stress–strain
curveande)ToughnessofPUCD,PUCD/ILandPUCB/IL.
Information), both the strength and elongation at break de- PUC2/IL (PUC2/IL , here, x represents the mass fraction of
25 x
creasedasthec",Figure 1,,Figure 1,medium,high_relevance_pu,TRUE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,figure_caption,measurement,"TheStress–straincurveofPUCD/ILionogelswithdifferenta)soaktimeandb)[BUPHEIm][Br]/DMFconcentrations.c)Thestress–straincurve
ofPUCB/ILionogels.TheconductivityofPUCD/ILionogelswithdifferentd)soaktimeande)[BUPHEIm][Br]/DMFconcentrations.f)Theconductivity
ofPUCB/ILionogels.g)Chemicalstructureof[BUPHEIm][B",Figure 2,,Figure 2,medium,standard,FALSE
P246,Enhanced Mechanical Properties of Polyurethane Ionogels,P246_unidentified.pdf,2025,low,partial,figure_caption,measurement,"RelativeresistancechangesofPUCD/ILionogelasafunctionofa)strain,b)undersmallstrains(1,3,5and10%),andc)underlargestrains
(20,30,50and100%).d)Facialmovementduringopeningthemouth.e)Gutturalmusclemovementduringspeaking.f)Wristflexionchanges.g)Elbow
bendvariation.h)CyclicstabilitytestsofPUCD/ILionogelunde",Figure 4,,Figure 4,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,conclusion,general,"12230
allow for the creation of next-generation phase-change",conclusion section,end,conclusion,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,Energy Applications of Ionic Liquids: Recent Developments and Future Prospects,line 2,1,ionic liquid,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,Published as part of the Chemical Reviews virtual special issue “Ionic Liquids for Diverse Applications”. Teng,line 4,1,ionic liquid,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,"ABSTRACT: Ionic liquids (ILs) consisting entirely of ions exhibit many fascinating and tunable properties, making them promising functional materials for a large number of",line 14,1,ionic liquid,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,7.Energetic Ionic Liquids as Propellants 12226 Figure 1. Summaryof theenergyapplicationareas of ILs. 7.1. Energetic ILs 12226,line 136,4,ionic liquid,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,exhibitinghighelectrochemicalstabilityandionicconductivity 7.2.1. ILs Based on Dicyanamide and Nitro-,line 139,4,conductivity,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,excerpt,general,"Figure 2.Structuresof somecommon cationsand anionsinionic liquids.R,R, R, R, andR representsidegroups. 1 2 3 4",line 184,5,ionic liquid,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,performance_data,measurement,R-squared: 5,text extraction,,performance,medium,standard,TRUE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Summaryof theenergyapplicationareas of ILs.
7.1. Energetic ILs 12226
7.2. ILs as Bipropellants 12227
exhibitinghighelectrochemicalstabilityandionicconductivity
7.2.1. ILs Based on Dicyanamide and Nitro-
create the possibility of designing ideal electrolytes for
cyanamide Anions 12227
batteries, supe",Figure 1,,Figure 1,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"EnergyandpowerperformanceofLIBsandECs.(a)Thetrendofenergydensity.(b)Thetrendofpowercapability.Reproducedwith
permission fromref 110.Copyright2020Science Pressand DalianInstitute ofChemical Physics, ChineseAcademy ofSciences.
2. ELECTROCHEMICAL ENERGY STORAGE energyandpowerdensityforconsumerelectroni",Figure 3,,Figure 3,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Theoretical predictions of electrochemical windows for different ILs. Reproduced with permission from ref 122. Copyright 2018
AmericanInstitute of Chemical Engineers.
effective battery materials, rather than being discouraged by cations, including imidazolium, pyrrolidinium, and phospho-
their curre",Figure 5,,Figure 5,medium,standard,TRUE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"The specific result indicated that the five most explained neither by the size nor by the interactions. Instead,
stable anions were [B(CN) ]− (tetracyanoborate) > [PF ]− > they can be understood by the presence of conformation
4 6
[BF ]− > [BOB]− > [Tf N]− ([BOB]− = bis(oxalato)borate), equilibria o",Figure 5,,Figure 5,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"SchemeofaconventionalLIBdetailingtheSEIlayerwitha
Insummary,forimprovingionconductivityofpureIL-based
snapshotoftheinitialSEIstructureformedonthegraphiteelectrode
electrolytes for lithium-ion batteries, several strategies have interface. Reproduced from ref 134 with permission from Copyright
been pr",Figure 7,,Figure 7,medium,standard,FALSE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"(A) Map of ion charge carriers covered in battery research. Reproduced from ref 111 with permission from the Royal Society of
Chemistry. (B) Several natural features of Li, Na, K, Mg, Zn, and Al elements. Reproduced from ref 35 under Creative Commons attribution
licenseCCBY 4.0. Copyright2021The Aut",Figure 8,,Figure 8,medium,standard,TRUE
P247,Energy Applications of Ionic Liquids: Recent Developments and,P247_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Energy storage in dual-ion batteries relies on both
Additionally,wediscussedthepivotalroleofthecompatibility electrodes,whichserveassitesforintercalation/deintercalation
of ionic liquid electrolytes with electrode materials in lithium- of charge carriers, and electrolytes that facilitate ion transfe",Figure 9,,Figure 9,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,conclusion,measurement,"remarks by
physicalchemistry,astheyallowtheunveilingofgenericfeatures linkingtheory,simulationsandexperiments,pointingoutafew
and more systematic development of new physical insights. open questions, and suggesting new perspectives and future
Severalmodelshavebeendevelopedwithexactorapproximate directions, particularly concerning future experiments, that we
(butreliable)analyticalsolutionstodescribechargestoragein feelareinterestingandrelevant.
ultranarrowconfinements.Mostofthesemodelsaredefined",conclusion section,end,conclusion,medium,standard,TRUE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,"Theory and Simulations of Ionic Liquids in Nanoconfinement Svyatoslav Kondrat,* Guang Feng,* Fernando Bresme,* Michael Urbakh,* and Alexei A. Kornyshev*",line 2,1,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,"ABSTRACT: Room-temperature ionic liquids (RTILs) have exciting properties such as nonvolatility,largeelectrochemicalwindows,andremarkablevariety,drawingmuchinterest",line 7,1,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,"consider. Molecular simulations play a vital role in studying confined ionic liquids, enabling deep microscopic insights otherwise unavailabletoresearchers.Wedescribethebasicsofvarioussimulationapproachesanddiscusstheirchallengesandapplicabilityto",line 24,1,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,5.2.Application to Ionic Liquids under Narrow 3.1. ScreeningofElectrostaticInteractions 6672,line 43,2,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,"The definition of the term ionic liquids (ILs) cannot be more see, exhibits a new and exciting physics. RTILs in such straightforward: It is a liquid composed exclusively of cations ultranarrowconfinementsrequireuniqueapproachestotheory",line 141,4,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,excerpt,general,"temperature ionic liquids (RTILs) some 30 years ago, things applications. have changed drastically.1,2 RTILs are electrolytes in which at In 2006, Chmiola et al.18 and Raymundo-Piñero et al.19",line 145,4,ionic liquid,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,performance_data,measurement,R-squared: 0.5,text extraction,,performance,medium,standard,TRUE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Threebasicmechanismsofnanoporecharging.Schematicsofco-iondesorption(X=−1),co-ionsswappingforcounterions(X=0),and
counterionadsorption(X=1).uisthepotentialdifferenceappliedtothenanoporewithrespecttobulkelectrolyte(notshown).Thedifferential
chargingparameterX(u)isdefinedbyeqs7.Achargingmechanismcanbea",Figure 1,,Figure 1,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Chargestorageinsingle-filepores.(a)ModelofametalliccylindricalnanoporeofradiusR.Anelectrostaticpotentialdifferenceuisappliedto
thenanoporewithrespecttobulkelectrolyte(notshown).Theionradiiarea=a <R.In1Dlatticeandoff-latticemodels,thecentersofionsand
±
solventmolecules(ifany)arelocatedonthesymmetryax",Figure 3,,Figure 3,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Anomalouscapacitanceandmean-fieldmodel.(a)Modelofa
iondiameterslong)single-filepore.
slit-shapedmetallicporeasapartofasupercapacitor’selectrode.Slit
4.2.Single-LayerSlit-ShapedPores widthLiscomparabletotheiondiameter2a=2a .Potentialdifference
±
uisappliedtotheporewallswithrespecttobulkelectrolyte.(b",Figure 5,,Figure 5,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Phasetransitionsinslitconfinement.(a)Phasediagramintheplaneofvoltageandporeionophobicity(theenergyofinsertionofanioninto
thepore)showingvoltage-inducedtransitionsbetweencation-richandcation-deficientphases.Thelinesoffirst-ordertransitionsendatcriticalpoints
denotedbyfilledcircles.Adaptedwithpermissi",Figure 7,,Figure 7,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Chargingnarrowslitnanopores.(a)Modelofanopen,slit-shapedmetallicnanopore.SlitwidthLiscomparabletotheiondiameter,sothat
anionicliquidisapproximatedasa2Dfluid(notshown).Thein-poreiondensitiesatt=0areequilibriumdensitiesatzerovoltage.Theiondensitiesat
theporeentrancesaretheequilibriumdensitiesatpotenti",Figure 9,,Figure 9,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Equivalentcircuitmodel.(a)Schematicofacross-sectional years later, Evans136 derived a density functional by applying
viewofaporouselectrode.Theelectrodesurfaceconsistsofcircular Mermin’swork131toclassicalfluidsandusedittostudyliquid−
cylindersofradiusr 0 muchlargerthantheionsizeanddoublelayer gas in",Figure 10,,Figure 10,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"EffectofsolventoncapacitancefromclassicalDFT.Integral electrochemical measurements that it could simultaneously
capacitance of an organic electrolyte ([TEA][BF] in acetonitrile) enhance the energy and power density of supercapacitors.
4
flattenscomparedtothecapacitanceofneationicliquids.Reproduced C",Figure 12,,Figure 12,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"EffectofILmixturesfromclassicalDFT.(a)Schematicsofmicro-andmesoporesandamixtureofionicliquids.(b)Ionselectivityand(c)
surfacechargeasafunctionofthebulkfractionxof[BF]−inamixtureof[EMIM]+,[TFSI]−,and[BF]−formicro-andmesopores.Reproducedwith
4 4
permissionfromref192.Copyright2017AmericanPhysicalSociet",Figure 14,,Figure 14,medium,standard,FALSE
P248,Theory and Simulations of Ionic Liquids in Nanoconfinement,P248_unidentified.pdf,2023,low,partial,figure_caption,measurement,"Reversibleheatproduction.(a)Schematicofasupercapacitorwithtwoporouselectrodes(left)andofasinglenanoporeofwidthL(right).
ThepotentialdifferenceΔΨisappliedbetweentheelectrodes.(b)Voltage-dependenceofthereversibleheatproduction revexpressedintermsof
theworkdonetothesystem(=storedenergydensity)forafewva",Figure 16,,Figure 16,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,Polymerized and Colloidal Ionic Liquids�Syntheses and Applications,line 2,1,ionic liquid,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,"ABSTRACT: The breadth and importance of polymerized ionic liquids (PILs) are steadily expanding,andthisreviewupdatesadvancesandtrendsinsyntheses,properties,andapplicationsover",line 8,1,ionic liquid,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,"field as a subset of materials science. The genesis of ionic liquids (ILs) over nano to meso length- scalesexhibiting0D,1D,2D,and3Dtopologiesdefinescolloidalionicliquids,CILs,whichcompose",line 11,1,ionic liquid,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,"including molecular weight, thermal properties, rheology, ion transport, self-healing, and stimuli-responsiveness. Glass transitions, criticalsolutiontemperatures,andliquidityarekeythermalpropertiesthattietoPILrheologyandviscoelasticity.Theseproperties",line 22,1,self-heal,medium,standard,TRUE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,"inturnmodulatemechanicalpropertiesandiontransport,whicharefoundationalinincreasingapplicationsofPILs.Cross-linkingin gelationandionogelsandreversiblestep-growthchemistriesareessentialforself-healingPILs.Stimuli-responsivenessdistinguishes",line 24,1,mechanical,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,excerpt,general,"gelationandionogelsandreversiblestep-growthchemistriesareessentialforself-healingPILs.Stimuli-responsivenessdistinguishes PILsfrommanyotherclassesofpolymers,anditemphasizestheimportanceofsegmentallycontrollingandtuningsolvationinCILs",line 25,1,ionogel,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,performance_data,measurement,R-squared: 0095,text extraction,,performance,medium,standard,TRUE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,figure_caption,measurement,"Most molecular scale
ILs,CILs,andPILswithalargestdimensionoflessthan3nm
we term 0D.66 This dimensionality covers most low to
moderatemolecularweightPILsinsolutionwhererandomcoil
confirmations typically occur. Larger spherical, oblate, or
prolate ellipsoidal PIL-based objects we consider to be 3D in
",Figure 3,,Figure 3,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,figure_caption,measurement,"Perspective portals for viewing PILs, poly(ionic liquids),
focusingonhowtheyaremade,howtheybehave,andwheretheyare also those listed in Table 3. Figure 3e illustrates another class
used.Ancillarytothesecoreperspectivesofsyntheses,properties,and of CILs that comprise cores of an alternative phase, usu",Figure 2,,Figure 2,medium,standard,FALSE
P249,Polymerized and Colloidal Ionic Liquids�Syntheses and,P249_unidentified.pdf,2024,low,partial,figure_caption,measurement,"IL macromonomer (ILM) design features, indicating two extensive work over 1990−2012 in formulating polymerizable
types of radical polymerization and a type of facile coupling, four microemulsions,140 including those producing PILs.4,74,67
typesofmonomers,andthreeimportantclassesofpropertiesthatone
T",Figure 4,,Figure 4,medium,standard,TRUE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,conclusion,finding,"can be inferred from the observed
symmetry of the aromatic core. Anion- conductive materials have conductivity trends of the SIEn·X salts. First, the ionic conductivity
applications in organic photovoltaics (36) and anion shuttle bat- in the solid state must be dominated by diffusion of the halides (49)
teries (37). because any dielectric response arising from motion of the cation
would be expected to be anisotropic on account of its columnar order-
Mechanistic insights ing. This mechanism is su",conclusion section,end,conclusion,medium,standard,TRUE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,ELECTROCHEMISTRY diffusion of the counterion through the solid network to follow the same mechanism as the isotropic liquid. As a practical design consid-,line 5,1,network,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,"unavoidable steep drop in ionic conductivity upon phase transition from a fluid state to the more ordered solid state. Here, Results",line 21,1,conductivity,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,"conductivity mechanism across transitions between three states nium salts (SIEn·X), each bearing nine equivalent linear alkyl chains of matter, from an initial isotropic liquid to a liquid crystalline of n carbon atoms in length. The triskelion- like molecular design ar-",line 24,1,conductivity,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,"This state-i ndependent ionic conductivity opens up opportunities threefold rotational symmetry, the extension of the cyclopropenium to exploit liquid-l ike ionic conductivity in organic solids. π- system through the three coplanar trialkoxyphenyl groups allows a",line 30,1,conductivity,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,"to exploit liquid-l ike ionic conductivity in organic solids. π- system through the three coplanar trialkoxyphenyl groups allows a high degree of charge delocalization (22, 23). Therefore, anions would",line 31,1,conductivity,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,excerpt,general,"of ionic conductivity [log(σ)] varies linearly with the inverse of tem- charge density at the center of the rigid aromatic core is lower than perature (1/T). Certain inorganic solids act as superionic conductors, that found around its periphery—the ESP is just 230 kJ·mol−1 at the",line 38,1,conductivity,medium,standard,FALSE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,performance_data,measurement,R-squared: 025,text extraction,,performance,medium,standard,TRUE
P254,assembles into a lattice that contains numerous energetically near-,P254_unidentified.pdf,2025,low,partial,figure_caption,measurement,"Design elements for state- independent ionic conductivity. (A) The typical trend for change in σ with T of a COE is contrasted with that of a SIE. The conductivity of
the COE drops abruptly upon phase transition from a fluid to a solid state as it undergoes a change in the ionic conductivity mechani",Figure 1,,Figure 1,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,abstract,general,"We present a brief overview of current developments in
the field of polymer electrolytes, with the focus on single-ion
conducting polymers. The latter have significant advantages relative
to electrolytes with dual-ion conductivity for use in energy storage
devices. First we discuss various mechanisms of ionic conductivity in
polymers and fundamental limitations imposed by these mechanisms.
Wealsoemphasizetheroleofion−ioncorrelationsinconductivitythat
are not negligible in concentrated and semidi",abstract section,1,abstract,high,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,conclusion,measurement,"this section, we emphasize that the solid-like whereσ istheexperimentallymeasuredconductivity,andn,q,
mechanism (decoupling of ion dynamics from segmental exp
and D respectively represent the concentration, charge, and
dynamics) can also be dominant above T if the rate of ion
g diffusionofcations(+)oranions(−).
rearrangement is much faster than the segmental relaxation
The reduced ionicity in liquid and polymer electrolytes is
(Figure 4A,B). In that case, the polymer matrix remains
traditionally",conclusion section,end,conclusion,high,standard,TRUE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,to electrolytes with dual-ion conductivity for use in energy storage devices. First we discuss various mechanisms of ionic conductivity in,line 12,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,devices. First we discuss various mechanisms of ionic conductivity in polymers and fundamental limitations imposed by these mechanisms.,line 13,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,Wealsoemphasizetheroleofion−ioncorrelationsinconductivitythat are not negligible in concentrated and semidilute ionic systems. Next,line 15,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,electrolytes with required room temperature conductivity. 1. INTRODUCTION Work on polymer electrolytes started in the 1970s with the,line 21,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,"discoveryofionicconductivityinpoly(ethyleneoxide)(PEO) Polymer electrolytes represent a broad class of materials with withaddedsalt.35,36Sincethattime,PEOhasbeenconsidereda",line 23,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,excerpt,general,"chromicdevices,13−15sensorsandactuators,16separations(e.g., provides ionic conductivity several orders of magnitude lower gas separation) and water",line 32,1,conductivity,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,performance_data,measurement,R-squared: 8,text extraction,,performance,medium,standard,TRUE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,performance_data,measurement,Dielectric constant: 1,text extraction,,performance,medium,standard,TRUE
